사이트,상품이름,가격,상품URL,이미지URL,평판점수,평판숫자,종류
Coupang,"이즈칸 주니어 애견사료 (퍼피) (NO.2) 15kg 강아지 애완동물, 단품",131710,https://www.coupang.com/vp/products/6073721103?itemId=11225066764&vendorItemId=78502450661,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"이퀼리브리오 독 라이트 스몰 브리드 인도어 7.5kg, 본상품",66790,https://www.coupang.com/vp/products/1468663666?itemId=2525551823&vendorItemId=71499724940,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6afb/41325a0e1650c1c5b700b264b6625180c174bf62a5bb91639e515401c11a.jpg,평점 없음,평점 수 없음,Dog
Coupang,"인섹트도그 미니 하이포알러지 베기도그 그레인프리 저알러지 밀웜사료, 베기도그 그레인프리 2.1kg (라지)",36000,https://www.coupang.com/vp/products/5308353579?itemId=7682793012&vendorItemId=74973134609,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(18),Dog
Coupang,인섹트도그 일반 하이포알러지 그레인프리 눈물사료 2kg,37000,https://www.coupang.com/vp/products/5876171715?itemId=10294646475&vendorItemId=78192096744,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/89a1/2ac02d6893e68efe06ade2e76b2c93a2769d190fbec9ca86944139a1c6e2.png,4.5,(11),Dog
Coupang,인섹트도그 하이포알러지 10kg 눈물사료 알러지사료,145000,https://www.coupang.com/vp/products/235683670?itemId=747859123&vendorItemId=4966398525,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(72),Dog
Coupang,인섹트도그 하이포알러지 10kg 눈물사료 알러지사료,145000,https://www.coupang.com/vp/products/235683670?itemId=747859123&vendorItemId=4966398525,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(72),Dog
Coupang,인섹트도그 하이포알러지 10kg 눈물사료 알러지사료,145000,https://www.coupang.com/vp/products/235683670?itemId=747859123&vendorItemId=4966398525,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(72),Dog
Coupang,인섹트도그 하이포알러지 강아지 사료 2kg,37000,https://www.coupang.com/vp/products/4846259232?itemId=6268039210&vendorItemId=76214419792,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(9),Dog
Coupang,"인섹트도그 하이포알러지 건식사료 5p, 밀웜, 900g",78820,https://www.coupang.com/vp/products/4702649376?itemId=5924936236&vendorItemId=76741939669,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(13),Dog
Coupang,"인섹트도그 하이포알러지 건식사료 5p, 밀웜, 900g",78820,https://www.coupang.com/vp/products/4702649376?itemId=5924936236&vendorItemId=76741939669,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1d52/5786527a615ff35db7e1be1bf7744bb6fbad087885cd38fd83406d28bd33.png,5.0,(13),Dog
Coupang,"인스팅트 어덜트 LID 칠면조고기 독 키블 사료, 10kg, 1개",91500,https://www.coupang.com/vp/products/88287619?itemId=276392101&vendorItemId=4074749635,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/10/29/20/3/4fe9b83e-6ef0-48ce-8fea-ad2ab6e98385.jpg,4.5,(50),Dog
Coupang,"인스팅트 전연령 BE내추럴 강아지 건식사료, 연어, 10.8kg",70400,https://www.coupang.com/vp/products/2233647759?itemId=3811786654&vendorItemId=71796687990,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/10/13/15/7/21586cfe-4442-4d21-8d69-1433862c99fc.jpg,5.0,(16),Dog
Coupang,"인터펫코리아 양고기 도비 애견사료, 5kg, 1개",13180,https://www.coupang.com/vp/products/1605411?itemId=7013325&vendorItemId=3009347755,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(335),Dog
Coupang,"인터펫코리아 전연령용 도기밸런스 소형견 건식사료, 양, 5kg",15480,https://www.coupang.com/vp/products/221362191?itemId=691238703&vendorItemId=4771083306,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(1441),Dog
Coupang,"자견 강아지 바다연어 2kg 사료 퍼피 리얼네이처, 쿠팡 본상품선택",43360,https://www.coupang.com/vp/products/6055661736?itemId=11115158354&vendorItemId=78518591144,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"자동급식기 애견 반려동물 사료 디스펜서 자율급식 애완 동물 개 고양이 분수 전기 자동, 플라스틱 블루, 협동사",39730,https://www.coupang.com/vp/products/5957493130?itemId=10666593873&vendorItemId=78511980647,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/37be/02a0a541e111c8e97a44a02c21216c9104e930264268012a085849fab951.jpeg,평점 없음,평점 수 없음,Dog
Coupang,"전연령 강아지 애견 사료 기호성좋은 강아지 사료 가수분해 단백질 대용량 Pure nature 퓨어네이쳐, 5kg, 양과고구마",45000,https://www.coupang.com/vp/products/6075081603?itemId=11233980320&vendorItemId=78255365514,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"전연령 강아지 애견 사료 기호성좋은 강아지 사료 가수분해 단백질 대용량 Pure nature 퓨어네이쳐, 5kg, 연어와감자",45000,https://www.coupang.com/vp/products/6075081603?itemId=11233980322&vendorItemId=78255365546,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"전연령 강아지 애견 사료 기호성좋은 강아지 사료 가수분해 단백질 대용량 Pure nature 퓨어네이쳐, 5kg, 오리와감자",45000,https://www.coupang.com/vp/products/6075081603?itemId=11233980319&vendorItemId=78255365530,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"정관장 지니펫 홍삼함유 양고기 강아지 사료, 1.2kg, 2개입",30780,https://www.coupang.com/vp/products/141473636?itemId=412019855&vendorItemId=4010590205,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(65),Dog
Coupang,"정관장 지니펫 홍삼함유 양고기 강아지 사료, 1.2kg, 2개입",30780,https://www.coupang.com/vp/products/141473636?itemId=412019855&vendorItemId=4010590205,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(65),Dog
Coupang,"조공 오키로스틱 고양이 파우치 간식 옐로우 대구 4p, 5개입",17500,https://www.coupang.com/vp/products/216230614?itemId=663607856&vendorItemId=4717155465,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/559087173382488-9e455999-e731-40af-bb5e-0f39d60c35de.jpg,4.5,(605),Dog
Coupang,중형견 노화방지 올리브유 함유 사료 6kg 영양사료,104200,https://www.coupang.com/vp/products/6073559515?itemId=11223917720&vendorItemId=78501309123,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"지그니쳐 전연령 송어 & 연어 포뮬라 애견사료, 11.36kg, 1개",91450,https://www.coupang.com/vp/products/41571048?itemId=151343343&vendorItemId=3348571899,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(479),Dog
Coupang,"지그니쳐 전연령 송어 & 연어 포뮬라 애견사료, 11.36kg, 1개",91450,https://www.coupang.com/vp/products/41571048?itemId=151343343&vendorItemId=3348571899,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/165434027691614-10a14002-b9a7-4042-99bd-ed378eaf41cc.jpg,4.5,(479),Dog
Coupang,"지그니쳐 전연령 칠면조 포뮬라 강아지 건식사료, 11.36kg",91240,https://www.coupang.com/vp/products/41571040?itemId=151343339&vendorItemId=77514487109,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(442),Dog
Coupang,"지그니쳐 전연령 칠면조 포뮬라 강아지 건식사료, 11.36kg",91240,https://www.coupang.com/vp/products/41571040?itemId=151343339&vendorItemId=77514487109,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(442),Dog
Coupang,"지그니쳐 전연령 칠면조 포뮬라 강아지 건식사료, 11.36kg",91240,https://www.coupang.com/vp/products/41571040?itemId=151343339&vendorItemId=77514487109,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(442),Dog
Coupang,"지그니쳐 전연령 칠면조 포뮬라 강아지 건식사료, 5.66kg",50830,https://www.coupang.com/vp/products/41571040?itemId=151343334&vendorItemId=77514487097,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(442),Dog
Coupang,"지그니쳐 전연령 칠면조 포뮬라 강아지 건식사료, 5.66kg",50830,https://www.coupang.com/vp/products/41571040?itemId=151343334&vendorItemId=77514487097,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3919/bb05f3f48b5a252249847941a534c1cb910bf16d733a752d723e12ff5953.JPG,4.5,(442),Dog
Coupang,"지그니쳐 전연령 칠면조 포뮬라 강아지 건식사료, 5.66kg",50830,https://www.coupang.com/vp/products/41571040?itemId=151343334&vendorItemId=77514487097,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3919/bb05f3f48b5a252249847941a534c1cb910bf16d733a752d723e12ff5953.JPG,4.5,(442),Dog
Coupang,"지그니쳐 전연령 화이트피쉬 포뮬라 강아지 사료, 6.12kg, 1개",59800,https://www.coupang.com/vp/products/41571049?itemId=151343345&vendorItemId=3348571901,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(242),Dog
Coupang,"지그니쳐 전연령 화이트피쉬 포뮬라 강아지 사료, 6.12kg, 1개",59800,https://www.coupang.com/vp/products/41571049?itemId=151343345&vendorItemId=3348571901,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(242),Dog
Coupang,"지니펫 더 홀리스틱 홍삼&신선한 연어 강아지사료, 5.2kg, 1개",64460,https://www.coupang.com/vp/products/35369608?itemId=131124116&vendorItemId=77936336191,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(748),Dog
Coupang,"지니펫 유기농 홍삼함유 기본식 6kg, 2개",133900,https://www.coupang.com/vp/products/9071552?itemId=518766586&vendorItemId=78531456681,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/33d7/378f19700a061278159900104829a24338b40547042816657a3ceeae1181.PNG,4.5,(342),Dog
Coupang,"지니펫 유기농 홍삼함유 기본식 6kg, 2개",133900,https://www.coupang.com/vp/products/9071552?itemId=518766586&vendorItemId=78531456681,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/33d7/378f19700a061278159900104829a24338b40547042816657a3ceeae1181.PNG,4.5,(342),Dog
Coupang,"지니펫 전연령 생선 홀리스틱 홍삼 & 신선한 연어 관절건강 반려견사료, 1.2kg, 1개",21000,https://www.coupang.com/vp/products/10621324?itemId=46072846&vendorItemId=73508315896,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(1816),Dog
Coupang,"지니펫 전연령 홍삼 앤 아로니아 함유 유기농 반려견 사료, 6kg, 1개",88570,https://www.coupang.com/vp/products/9071548?itemId=39792252&vendorItemId=77260590921,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1115/dcc3d69c29134803ce83b07797e1b8222e5d3598bf546c9ec1e51cb55a16.jpg,4.5,(308),Dog
Coupang,"지니펫 정관장 전연령 홍삼함유 오가닉 반려견 사료, 마 + 유카, 6kg",75000,https://www.coupang.com/vp/products/1079949168?itemId=2031883228&vendorItemId=70031343125,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(9),Dog
Coupang,"지니펫 정관장 전연령 홍삼함유 오가닉 반려견 사료, 마 + 유카, 6kg",75000,https://www.coupang.com/vp/products/1079949168?itemId=2031883228&vendorItemId=70031343125,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/12/06/16/7/605ce07a-837c-4001-82e3-cc6458bc68b6.jpg,5.0,(9),Dog
Coupang,"지니펫 홀리스틱 홍삼&호주산 양고기 강아지사료, 1.2kg, 4개",98800,https://www.coupang.com/vp/products/112301212?itemId=11242266843&vendorItemId=78519418328,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(413),Dog
Coupang,"진도예찬 성견용 진돗개 건식사료, 닭, 10kg",16500,https://www.coupang.com/vp/products/1448138392?itemId=2494701934&vendorItemId=70668509729,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(16),Dog
Coupang,"천하제일 진도예찬 진돗개사료 10kg+10kg+샘플 3봉, 진도예찬성견 10kg+10kg+샘플 3봉",30900,https://www.coupang.com/vp/products/47434868?itemId=167820199&vendorItemId=3754872625&sourceType=srp_product_ads&clickEventId=65d4ac37-1edc-4ab1-b92c-8142d18458bf&korePlacement=15&koreSubPlacement=6&clickEventId=65d4ac37-1edc-4ab1-b92c-8142d18458bf&korePlacement=15&koreSubPlacement=6,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/11/23/15/2/bc6a525b-0a36-4fef-b57e-309f6d3cb1c2.jpg,4.5,(1586),Dog
Coupang,"천하제일 풍월 강아지 대형견 사료(사은품+샘플증정), 1개, 20kg",31500,https://www.coupang.com/vp/products/245151856?itemId=777197295&vendorItemId=5434177542,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(501),Dog
Coupang,"천하제일 풍월 강아지 대형견 사료(사은품+샘플증정), 1개, 20kg",31500,https://www.coupang.com/vp/products/245151856?itemId=777197295&vendorItemId=5434177542,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(501),Dog
Coupang,"천하제일사료 진도예찬, 진도예찬자견 8kg+8kg+샘플",28900,https://www.coupang.com/vp/products/58094610?itemId=201591610&vendorItemId=3754872796,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(105),Dog
Coupang,"청담닥터스랩 가수분해 관절 피부 소화 눈물 구강 알러지 아토피 예방 기능성 수의사가만든 강아지 사료 5종 2kg(1+2행사), 1.조인트&웨이트 2kg+덴탈껌+트릿간식",28000,https://www.coupang.com/vp/products/5553463395?itemId=8786349258&vendorItemId=76073228719&sourceType=srp_product_ads&clickEventId=b556e839-bbd6-486b-9941-b2b586d7778e&korePlacement=15&koreSubPlacement=5&clickEventId=b556e839-bbd6-486b-9941-b2b586d7778e&korePlacement=15&koreSubPlacement=5,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1ec6/00ad8504c0c2c14ffeea0e181cc26149e5e3c3b2c73ebaf217ea904d604e.jpg,4.5,(24),Dog
Coupang,"치즈 볼 포테이토 칩 노즈워크 강아지 분리불안 훈련, 옵션1",43700,https://www.coupang.com/vp/products/6073517260?itemId=11223637158&vendorItemId=78501030474,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"치즈썬 미트밤 건식사료, 닭, 1kg",26000,https://www.coupang.com/vp/products/5275138323?itemId=7528832316&vendorItemId=70887662606,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/715e/231ed08fd827d3b1a191489547b4430f005f66ce31fe3da3e43fe0c0edbe.jpg,4.5,(16),Dog
Coupang,"카길 건강백서 전연령 생선 푸들 애견사료, 3.9kg, 1개",28910,https://www.coupang.com/vp/products/1380985?itemId=224423401&vendorItemId=3545228232,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(4932),Dog
Coupang,"카나간 노령견 프리런 치킨포독 그레인프리 강아지 건식사료, 닭, 2kg",39000,https://www.coupang.com/vp/products/1604879870?itemId=2741103154&vendorItemId=70356994786,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(5),Dog
Coupang,"카나간 전연령 스코티쉬 살몬 포 독 그레인 프리 애견사료, 생선, 12kg",125000,https://www.coupang.com/vp/products/1634236905?itemId=2787401672&vendorItemId=77039868726,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(15),Dog
Coupang,"카나간 전연령 프리런 피콜로 소형견 사료, 닭, 1.5kg",37000,https://www.coupang.com/vp/products/1072860447?itemId=2021797450&vendorItemId=72495358179,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(117),Dog
Coupang,"카나간 전연령용 프리런 치킨포독 강아지 건식사료, 닭, 6kg",71100,https://www.coupang.com/vp/products/1604880597?itemId=2741104577&vendorItemId=70301528568,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(23),Dog
Coupang,"카나간 프리런 치킨포독 작은알갱이 그레인프리 강아지 건식사료, 닭, 2kg",35900,https://www.coupang.com/vp/products/1604878282?itemId=2741100767&vendorItemId=76919294680,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/508a/0b13ba42c5aa6e9193c8ca22a86be0821d5a3df58eae92898ace528c5583.jpg,5.0,(93),Dog
Coupang,"카나간 프리런 치킨포독 작은알갱이 그레인프리 강아지 건식사료, 닭, 2kg",35900,https://www.coupang.com/vp/products/1604878282?itemId=2741100767&vendorItemId=76919294680,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/508a/0b13ba42c5aa6e9193c8ca22a86be0821d5a3df58eae92898ace528c5583.jpg,5.0,(93),Dog
Coupang,"카디날코리아 강아지 사료 지그니쳐 송어 연어 저알러지 눈물감소(큰알갱이), 11.36kg",110500,https://www.coupang.com/vp/products/4522365668?itemId=5453844893&vendorItemId=72753662229,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(3),Dog
Coupang,"카디날코리아 강아지 사료 지그니쳐 송어 연어 저알러지 눈물감소(큰알갱이), 11.36kg",110500,https://www.coupang.com/vp/products/4522365668?itemId=5453844893&vendorItemId=72753662229,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5348/9845ced868c2b0bec8b081a75aa80919c1d2f3688dc7e30b0f1a136ca98b.jpg,5.0,(3),Dog
Coupang,"카르나4 [카르나4] 이지츄 그레인프리 피쉬 1kg / 강아지사료, 단품없음, 선택완료, 선택완료",35300,https://www.coupang.com/vp/products/5618875972?itemId=9102165429&vendorItemId=76388516176,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"카르나4 전연령 그레인프리 덕 강아지사료, 오리, 1.36kg",37260,https://www.coupang.com/vp/products/4310038283?itemId=5000076818&vendorItemId=72310050118,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/11/10/18/6/9c2c4201-8fdf-4d9e-a35a-ba74f1e05138.jpg,5.0,(10),Dog
Coupang,"카르나4 전연령 이지츄 그레인프리 피쉬 강아지사료, 생선, 1kg",31690,https://www.coupang.com/vp/products/4310038288?itemId=5000076827&vendorItemId=72310050124,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(6),Dog
Coupang,"쿠쵸 어덜트용 강아지 사료, 닭, 15kg",140870,https://www.coupang.com/vp/products/1925644038?itemId=3269081837&vendorItemId=75845164306,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(68),Dog
Coupang,"크리스틴 테디 도그 푸드 골든 리트리버 강아지 성견 중소형 일반 식품 천연 병 식품 5, 다른",45600,https://www.coupang.com/vp/products/6071272332?itemId=11210297434&vendorItemId=78487841251,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"탐사 6free 강아지 사료 양고기 레시피, 3kg, 1개",13890,https://www.coupang.com/vp/products/62318398?itemId=212802871&vendorItemId=70312203051,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(2614),Dog
Coupang,"탐사 6free 강아지 사료 양고기 레시피, 3kg, 1개",13890,https://www.coupang.com/vp/products/62318398?itemId=212802871&vendorItemId=70312203051,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/21690118787148-41b224cf-d9ef-44d3-92b3-88b1c17f0b8e.JPG,4.5,(2614),Dog
Coupang,"탐사 6free 강아지 사료 연어 레시피, 3kg, 1개",13490,https://www.coupang.com/vp/products/62318395?itemId=212802869&vendorItemId=70248727064,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/21669640395472-01854608-cb2f-4273-bf5b-41cd9acfb843.JPG,4.5,(8207),Dog
Coupang,"탐사 6free 강아지 사료 치킨 레시피, 3kg, 1개",13880,https://www.coupang.com/vp/products/62318399?itemId=212802872&vendorItemId=70312203064,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(1843),Dog
Coupang,"탐사 유기농 6Free 전연령 강아지사료, 생선, 2kg",12240,https://www.coupang.com/vp/products/1301620224?itemId=2315473428&vendorItemId=70312203095,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5863067760057-68c85666-b502-427d-90f9-97fa637d6e13.jpg,4.5,(3499),Dog
Coupang,"탐사 유기농 6Free 전연령 강아지사료, 생선, 2kg",12240,https://www.coupang.com/vp/products/1301620224?itemId=2315473428&vendorItemId=70312203095,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5863067760057-68c85666-b502-427d-90f9-97fa637d6e13.jpg,4.5,(3499),Dog
Coupang,"탐사 유기농 6Free 전연령 강아지사료, 소, 2kg",12290,https://www.coupang.com/vp/products/1301620224?itemId=2315473369&vendorItemId=70312203043,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(3499),Dog
Coupang,"탐사 유기농 6Free 전연령 강아지사료, 소, 2kg",12290,https://www.coupang.com/vp/products/1301620224?itemId=2315473369&vendorItemId=70312203043,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(3499),Dog
Coupang,"탐사 유기농 6Free 전연령 강아지사료, 오리, 2kg",11940,https://www.coupang.com/vp/products/1301620224?itemId=2315473431&vendorItemId=70312203101,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(3499),Dog
Coupang,"터터펫 뉴트리나 건강백서 건강한 피부 6kg 아토피 알레르기 강아지 애견 사료 터터펫기프트 증정, 1개",41800,https://www.coupang.com/vp/products/1422906846?itemId=2461877851&vendorItemId=4823318131,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(27),Dog
Coupang,"터터펫 뉴트리나 건강백서 건강한 피부 6kg 아토피 알레르기 강아지 애견 사료 터터펫기프트 증정, 1개",41800,https://www.coupang.com/vp/products/1422906846?itemId=2461877851&vendorItemId=4823318131,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(27),Dog
Coupang,"테라카니스 카니레오 강아지 건식사료, 2.5kg, 1개",95020,https://www.coupang.com/vp/products/170113291?itemId=3661572042&vendorItemId=78456540558,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(129),Dog
Coupang,"테라카니스 카니레오 강아지 건식사료, 2.5kg, 1개",95020,https://www.coupang.com/vp/products/170113291?itemId=3661572042&vendorItemId=78456540558,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(129),Dog
Coupang,"테이스트오브더와일드 자견용 토우 훈제연어 & 고구마퍼피 건식사료, 생선, 9.98kg",54340,https://www.coupang.com/vp/products/1473616352?itemId=2532724817&vendorItemId=70525474321,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(224),Dog
Coupang,"테이스트오브더와일드 전견용 토우 구운오리 고구마 독 건식사료, 구운오리 + 고구마, 9.98kg",57900,https://www.coupang.com/vp/products/1473616294?itemId=6360845878&vendorItemId=70340393519,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(286),Dog
Coupang,"테이스트오브더와일드 전견용 토우 훈제연어 & 고구마독 건식사료, 생선, 9.98kg",66360,https://www.coupang.com/vp/products/1473616407?itemId=2532724897&vendorItemId=70525474397,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(529),Dog
Coupang,"토탈 퍼피 닭 이퀄리브리오 퍼피2kg 애견사료, 2kg, 1개",27460,https://www.coupang.com/vp/products/8051314?itemId=35222933&vendorItemId=78379640257,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.0,(340),Dog
Coupang,"토탈이퀄리브리오 도그 시니어 스몰 브리드 애견사료, 2kg, 1개",25000,https://www.coupang.com/vp/products/2963521?itemId=27093&vendorItemId=78131235207,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(26),Dog
Coupang,투펫 스페셜맥스 15kg 움직임 많은 사냥견용 사료,22860,https://www.coupang.com/vp/products/1515354208?itemId=2600922957&vendorItemId=70592110076,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(17),Dog
Coupang,"투펫 에코밀 전연령 중대형견용 사료, 15kg, 1개",48800,https://www.coupang.com/vp/products/127253006?itemId=375214523&vendorItemId=75085922916,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(151),Dog
Coupang,투펫 퍼포먼스 애견사료 면역력강화 17kg 대형견용 타우린첨가,36900,https://www.coupang.com/vp/products/1848683697?itemId=3142464747&vendorItemId=74641778933,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(1),Dog
Coupang,투펫 퍼포먼스 애견사료 면역력강화 17kg 대형견용 타우린첨가,36900,https://www.coupang.com/vp/products/1848683697?itemId=3142464747&vendorItemId=74641778933,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(1),Dog
Coupang,"트라이벌 프레쉬 프레스드 연어 성견용 (일반키블) 12kg, 연어_성견용_일반키블_12kg",128000,https://www.coupang.com/vp/products/5010769750?itemId=6707540972&vendorItemId=74001113999,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/86ef/9d7bfacb39a5e726d0b814c22311b6e443684940bba3d28e201d465bdd63.jpg,5.0,(2),Dog
Coupang,"트라이벌 프레쉬 프레스드 연어 성견용 (일반키블) 12kg, 연어_성견용_일반키블_12kg",128000,https://www.coupang.com/vp/products/5010769750?itemId=6707540972&vendorItemId=74001113999,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(2),Dog
Coupang,"트라이벌 프레쉬 프레스드 칠면조 노령견 (일반키블) 12kg, 칠면조_노령견_체중조절_일반키블_12kg",128000,https://www.coupang.com/vp/products/5010770013?itemId=6707541591&vendorItemId=74001114584,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"트라이벌 프레쉬 프레스드 칠면조 노령견 (일반키블) 12kg, 칠면조_노령견_체중조절_일반키블_12kg",128000,https://www.coupang.com/vp/products/5010770013?itemId=6707541591&vendorItemId=74001114584,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"트렌드 펫푸드 보관통 개밥통 방습 밀폐형 고양이 사료통 대용량 보관 보관함 식품 보관함, 20조합-쌀통-플러싱 T037 T077",58200,https://www.coupang.com/vp/products/6071270639?itemId=11210286142&vendorItemId=78487829636,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"트로벳 유라이내리 스트루바이트 요로결석용 처방사료, 3kg, 1개",38250,https://www.coupang.com/vp/products/201855?itemId=375706&vendorItemId=3000280947,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(117),Dog
Coupang,"팜스코 어덜트 도그닥터 점프 건식사료, 20kg, 곡물",21000,https://www.coupang.com/vp/products/5069274939?itemId=6857341762&vendorItemId=74149944810,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6),Dog
